id,object_id,object_name,date,trip_type,polarity,Headline,label,Snippet,review_id,not_optimized_title,Year,Category,value,,,0.1,impressions
85539,11,George Washington University,2019-03-01,Niche User,negative,"Diversity, Inclusivity, and Campus Culture",14.6,hope in the future they will be willing to allow prospective students a look inside the building and dorm rooms,2836,Campus Culture and Inclusivity,2019,value & values,-1,,,,
85540,11,George Washington University,2018-08-01,Sophomore,negative,"Diversity, Inclusivity, and Campus Culture",14.6,they could definitely work on the inclusion piece,2863,Campus Culture and Inclusivity,2018,value & values,-1,,,,
85541,11,George Washington University,2018-04-01,Freshman,negative,"Diversity, Inclusivity, and Campus Culture",14.6,"during ci when you go to the black student union they tell you, 'there's no need to sign up', we'll find you",2884,Campus Culture and Inclusivity,2018,value & values,-1,,,,
85542,11,George Washington University,2017-06-01,Sophomore,negative,"Diversity, Inclusivity, and Campus Culture",14.6,"due to the extremely urban campus, there is no sense of unity among students",2933,Campus Culture and Inclusivity,2017,value & values,-1,,,,
85544,11,George Washington University,2014-05-01,College Freshman,negative,"Diversity, Inclusivity, and Campus Culture",14.6,it teaches us to be much more aware of what we say and how we think,3547,Campus Culture and Inclusivity,2014,value & values,-1,,,,
85545,11,George Washington University,2014-05-01,College Freshman,negative,"Diversity, Inclusivity, and Campus Culture",14.6,school spirit isn't gw's fortune,3558,Campus Culture and Inclusivity,2014,value & values,-1,,,,
85546,11,George Washington University,2014-04-01,College Junior,negative,"Diversity, Inclusivity, and Campus Culture",14.6,could use a more diverse student body,3586,Campus Culture and Inclusivity,2014,value & values,-1,,,,
85547,11,George Washington University,2014-04-01,College Sophomore,negative,"Diversity, Inclusivity, and Campus Culture",14.6,overall it isn't a school for sports,3600,Campus Culture and Inclusivity,2014,value & values,-1,,,,
85548,11,George Washington University,2014-03-01,College Student,negative,"Diversity, Inclusivity, and Campus Culture",14.6,"but honestly, it's the vibe of the place",3603,Campus Culture and Inclusivity,2014,value & values,-1,,,,
85549,11,George Washington University,2014-03-01,College Student,negative,"Diversity, Inclusivity, and Campus Culture",14.6,shows you the real world,3605,Campus Culture and Inclusivity,2014,value & values,-1,,,,
85550,11,George Washington University,2014-03-01,College Sophomore,negative,"Diversity, Inclusivity, and Campus Culture",14.6,club sports are not funded as well as they could be,3617,Campus Culture and Inclusivity,2014,value & values,-1,,,,
85556,11,George Washington University,2014-12-01,College Freshman,negative,"Diversity, Inclusivity, and Campus Culture",14.6,they are not well attended or talked about,3381,Campus Culture and Inclusivity,2014,value & values,-1,,,,
84941,11,George Washington University,2013-02-01,College Junior,negative,"Financial Concerns, Tuition, and Budgeting",0.6,better plan on finding a roommate,4197,Financial and Administrative Concerns,2013,impressions,-1,,,,
84942,11,George Washington University,2013-02-01,College Junior,negative,"Financial Concerns, Tuition, and Budgeting",0.6,"if you didn't like your first choice, go somewhere else",4198,Financial and Administrative Concerns,2013,impressions,-1,,,,
84943,11,George Washington University,2012-07-01,College Sophomore,negative,"Financial Concerns, Tuition, and Budgeting",0.6,a lot of chains,4388,Financial and Administrative Concerns,2012,impressions,-1,,,,
84944,11,George Washington University,2012-07-01,College Sophomore,negative,"Financial Concerns, Tuition, and Budgeting",0.6,almost none,4389,Financial and Administrative Concerns,2012,impressions,-1,,,,
84945,11,George Washington University,2012-07-01,College Sophomore,negative,"Financial Concerns, Tuition, and Budgeting",0.6,there's also 2000 colonial cash,4395,Financial and Administrative Concerns,2012,impressions,-1,,,,
84946,11,George Washington University,2012-04-01,College Sophomore,negative,"Financial Concerns, Tuition, and Budgeting",0.6,has to be used at jstreet,4486,Financial and Administrative Concerns,2012,impressions,-1,,,,
84947,11,George Washington University,2012-04-01,College Sophomore,negative,"Financial Concerns, Tuition, and Budgeting",0.6,gworld card,4486,Financial and Administrative Concerns,2012,impressions,-1,,,,
84948,11,George Washington University,2012-04-01,College Sophomore,negative,"Financial Concerns, Tuition, and Budgeting",0.6,mandatory amount of money,4486,Financial and Administrative Concerns,2012,impressions,-1,,,,
84949,11,George Washington University,2012-04-01,College Sophomore,negative,"Financial Concerns, Tuition, and Budgeting",0.6,set amount of money,4486,Financial and Administrative Concerns,2012,impressions,-1,,,,
84950,11,George Washington University,2012-03-01,College Sophomore,negative,"Financial Concerns, Tuition, and Budgeting",0.6,do we even have those?,4496,Financial and Administrative Concerns,2012,impressions,-1,,,,
84951,11,George Washington University,2012-03-01,College Senior,negative,"Financial Concerns, Tuition, and Budgeting",0.6,don't bother with 4-ride,4504,Financial and Administrative Concerns,2012,impressions,-1,,,,
84952,11,George Washington University,2012-02-01,College Sophomore,negative,"Financial Concerns, Tuition, and Budgeting",0.6,can sometimes fail,4516,Financial and Administrative Concerns,2012,impressions,-1,,,,
85579,11,George Washington University,2016-06-01,College Junior,negative,"Student Life, Advocacy, and Responsibility",14.6,it seems to have a big on-campus presence,3032,Student Responsibility and Advocacy,2016,value & values,-1,,,,
85580,11,George Washington University,2016-04-01,College Freshman,negative,"Student Life, Advocacy, and Responsibility",14.6,school spirit is big for some students,3059,Student Responsibility and Advocacy,2016,value & values,-1,,,,
85581,11,George Washington University,2016-04-01,College Freshman,negative,"Student Life, Advocacy, and Responsibility",14.6,talked to anyone who does not actually care about finishing their education and graduating with a diploma,3062,Student Responsibility and Advocacy,2016,value & values,-1,,,,
85582,11,George Washington University,2016-03-01,College Sophomore,negative,"Student Life, Advocacy, and Responsibility",14.6,"don't be afraid to hound your advisors, either",3092,Student Responsibility and Advocacy,2016,value & values,-1,,,,
85583,11,George Washington University,2016-03-01,College Sophomore,negative,"Student Life, Advocacy, and Responsibility",14.6,you have to be your biggest advocate to get what you need,3092,Student Responsibility and Advocacy,2016,value & values,-1,,,,
85584,11,George Washington University,2014-02-01,College Freshman,negative,"Student Life, Advocacy, and Responsibility",14.6,to make sure everyone submits their own work,3658,Student Responsibility and Advocacy,2014,value & values,-1,,,,
85603,11,George Washington University,2020-05-01,Alum,negative,"Athletics, Sports, and School Spirit",14.6,there isn't really any school spirit,2771,Lack of School Spirit and Sports,2020,value & values,-1,,,,
85604,11,George Washington University,2020-04-01,Alum,negative,"Athletics, Sports, and School Spirit",14.6,we don't have a football team,2774,Lack of School Spirit and Sports,2020,value & values,-1,,,,
85751,11,George Washington University,2010-06-01,College Sophomore,negative,"Social Life, Substance Use, and Greek Life",14.6,rules at george washington university are not out to ruin your life,4750,Social Scene and Lifestyle Choices,2010,value & values,-1,,,,
85752,11,George Washington University,2013-01-01,College Freshman,negative,"Social Life, Substance Use, and Greek Life",14.6,"as for political beliefs, there doesn't seem to be a ton of dignity... many liberals, not too many conservatives",4249,Social Scene and Lifestyle Choices,2013,value & values,-1,,,,
85753,11,George Washington University,2013-01-01,College Freshman,negative,"Social Life, Substance Use, and Greek Life",14.6,mostly aimed towards office workers and not students,4262,Social Scene and Lifestyle Choices,2013,value & values,-1,,,,
85754,11,George Washington University,2013-01-01,College Junior,negative,"Social Life, Substance Use, and Greek Life",14.6,perfect for any highly dependent on cafeterias and/or lazy student who wishes not to wake up too early to reach class,4239,Social Scene and Lifestyle Choices,2013,value & values,-1,,,,
85755,11,George Washington University,2012-11-01,College Freshman,negative,"Social Life, Substance Use, and Greek Life",14.6,not sure where i will go with my international relations major thus,4300,Social Scene and Lifestyle Choices,2012,value & values,-1,,,,
85706,11,George Washington University,2013-02-01,College Freshman,negative,"Student Life, Advocacy, and Responsibility",14.6,so there isn't really that same spirit that is in most other campuses,4212,Hotel Guest Concerns About Campus and Student Life,2013,value & values,-1,,,,
85707,11,George Washington University,2012-11-01,College Sophomore,negative,"Student Life, Advocacy, and Responsibility",14.6,gw has little to non-existent school spirit,4313,Hotel Guest Concerns About Campus and Student Life,2012,value & values,-1,,,,
85708,11,George Washington University,2012-09-01,College Sophomore,negative,"Student Life, Advocacy, and Responsibility",14.6,don't expect a true greek experience,4327,Hotel Guest Concerns About Campus and Student Life,2012,value & values,-1,,,,
85333,11,George Washington University,2016-02-01,College Freshman,negative,"Student Life, Advocacy, and Responsibility",1.6,unless you expose yourself to them by going to a club or actually into the city,3147,General Campus Experience,2016,safety,-1,,,,
85334,11,George Washington University,2016-02-01,Recent Alumnus,negative,"Student Life, Advocacy, and Responsibility",1.6,"often the crime doesn't always come from the students, but from passing by people",3163,General Campus Experience,2016,safety,-1,,,,
