id,object_id,object_name,travel_date,trip_type,polarity,Headline,raw_title,label,Snippet from review,review_id,label and value,Category,value,label_with_polarity,,0.1,impression 1
4427,6,Avani+ Palm View Dubai Hotel & Suites,2023-05,NONE,positive,"Outstanding Amenities, Services, and Recreational Facilities",Hotel Amenities and Services,5.4,didn’t drop out,4421,fun & stress-free 4 ,fun & stress-free ,1,POS,,5.3,
4139,6,Avani+ Palm View Dubai Hotel & Suites,2022-05,FAMILY,very positive,"Outstanding Amenities, Services, and Recreational Facilities",Hotel Amenities and Services,5.2,avani app is great too for ordering from room and laundry,4843,fun & stress-free 2 ,fun & stress-free ,0,V POS,,5.3,
4140,6,Avani+ Palm View Dubai Hotel & Suites,2021-08,FAMILY,very positive,"Outstanding Amenities, Services, and Recreational Facilities",Hotel Amenities and Services,5.2,stay here for couple of nights and some options are changing every day,5007,fun & stress-free 2 ,fun & stress-free ,0,V POS,,5.3,
4290,6,Avani+ Palm View Dubai Hotel & Suites,2022-12,FAMILY,positive,"Outstanding Amenities, Services, and Recreational Facilities",Hotel Amenities and Services,5.3,kitchen is well equipped,4640,fun & stress-free 3 ,fun & stress-free ,1,POS,,5.3,
4291,6,Avani+ Palm View Dubai Hotel & Suites,2022-12,NONE,positive,"Outstanding Amenities, Services, and Recreational Facilities",Hotel Amenities and Services,5.3,"my room doesn't have a balcony but there was a great tract beside the pool you could relax, smoke and watch worldcap",4658,fun & stress-free 3 ,fun & stress-free ,1,POS,,5.3,
4292,6,Avani+ Palm View Dubai Hotel & Suites,2022-11,NONE,positive,"Outstanding Amenities, Services, and Recreational Facilities",Hotel Amenities and Services,5.3,world cup matches screens were offered,4660,fun & stress-free 3 ,fun & stress-free ,1,POS,,5.3,
4428,6,Avani+ Palm View Dubai Hotel & Suites,2023-03,NONE,positive,"Outstanding Amenities, Services, and Recreational Facilities",Hotel Amenities and Services,5.4,our best purchase was a 7-day pass for all zones,4535,fun & stress-free 4 ,fun & stress-free ,1,POS,,5.3,
4429,6,Avani+ Palm View Dubai Hotel & Suites,2023-01,NONE,positive,"Outstanding Amenities, Services, and Recreational Facilities",Hotel Amenities and Services,5.4,rayna travel desk provided different local tours and attraction tickets with good price,4591,fun & stress-free 4 ,fun & stress-free ,1,POS,,5.3,
4430,6,Avani+ Palm View Dubai Hotel & Suites,2023-01,NONE,positive,"Outstanding Amenities, Services, and Recreational Facilities",Hotel Amenities and Services,5.4,there is the rayna travel desk provided different local tours and attraction tickets with good price,4591,fun & stress-free 4 ,fun & stress-free ,1,POS,,5.3,
4431,6,Avani+ Palm View Dubai Hotel & Suites,2022-05,FAMILY,positive,"Outstanding Amenities, Services, and Recreational Facilities",Hotel Amenities and Services,5.4,variety of services,4836,fun & stress-free 4 ,fun & stress-free ,1,POS,,5.3,
4432,6,Avani+ Palm View Dubai Hotel & Suites,2022-04,FAMILY,positive,"Outstanding Amenities, Services, and Recreational Facilities",Hotel Amenities and Services,5.4,even showed me how to use the coffee machine,4858,fun & stress-free 4 ,fun & stress-free ,1,POS,,5.3,
4433,6,Avani+ Palm View Dubai Hotel & Suites,2021-05,FAMILY,positive,"Outstanding Amenities, Services, and Recreational Facilities",Hotel Amenities and Services,5.4,it’s a family friendly place,5059,fun & stress-free 4 ,fun & stress-free ,1,POS,,5.3,
6591,6,Avani+ Palm View Dubai Hotel & Suites,2023-09,FRIENDS,positive,"Outstanding Amenities, Services, and Recreational Facilities",Topnotch Amenities and Facilities,10.3,make sure is fresh,4292,comfort & clean 3 ,comfort & clean ,1,POS,,5.3,
6592,6,Avani+ Palm View Dubai Hotel & Suites,2023-09,FAMILY,positive,"Outstanding Amenities, Services, and Recreational Facilities",Topnotch Amenities and Facilities,10.3,two pools for adults and children,4293,comfort & clean 3 ,comfort & clean ,1,POS,,5.3,
6593,6,Avani+ Palm View Dubai Hotel & Suites,2023-09,BUSINESS,positive,"Outstanding Amenities, Services, and Recreational Facilities",Topnotch Amenities and Facilities,10.3,our room was always very clean,4301,comfort & clean 3 ,comfort & clean ,1,POS,,5.3,
6594,6,Avani+ Palm View Dubai Hotel & Suites,2023-09,COUPLES,positive,"Outstanding Amenities, Services, and Recreational Facilities",Topnotch Amenities and Facilities,10.3,"room was spacious, clean and comfortable",4318,comfort & clean 3 ,comfort & clean ,1,POS,,5.3,
6595,6,Avani+ Palm View Dubai Hotel & Suites,2023-08,NONE,positive,"Outstanding Amenities, Services, and Recreational Facilities",Topnotch Amenities and Facilities,10.3,swimming pool,4322,comfort & clean 3 ,comfort & clean ,1,POS,,5.3,
6596,6,Avani+ Palm View Dubai Hotel & Suites,2023-09,NONE,positive,"Outstanding Amenities, Services, and Recreational Facilities",Topnotch Amenities and Facilities,10.3,nice pool,4324,comfort & clean 3 ,comfort & clean ,1,POS,,5.3,
6534,6,Avani+ Palm View Dubai Hotel & Suites,2023-11,FAMILY,positive,Dedicated and Consistent Housekeeping Services,Dedicated Housekeeping Staff,10.3,also our rooms are kept perfect for us,4250,comfort & clean 3 ,comfort & clean ,1,POS,,5.3,
6535,6,Avani+ Palm View Dubai Hotel & Suites,2023-10,FAMILY,positive,Dedicated and Consistent Housekeeping Services,Dedicated Housekeeping Staff,10.3,cleaner roshan did a great job at keeping our apartment spotless,4258,comfort & clean 3 ,comfort & clean ,1,POS,,5.3,
6536,6,Avani+ Palm View Dubai Hotel & Suites,2023-10,NONE,positive,Dedicated and Consistent Housekeeping Services,Dedicated Housekeeping Staff,10.3,cleaning was extremely good,4266,comfort & clean 3 ,comfort & clean ,1,POS,,5.3,
6537,6,Avani+ Palm View Dubai Hotel & Suites,2023-08,FRIENDS,positive,Dedicated and Consistent Housekeeping Services,Dedicated Housekeeping Staff,10.3,they always had perfect timing to come clean our apartment when we left to explore for the day,4269,comfort & clean 3 ,comfort & clean ,1,POS,,5.3,
7377,6,Avani+ Palm View Dubai Hotel & Suites,2023-09,NONE,positive,"High-Quality Room, Property Features, and Amenities",Room and Property Quality,13.3,room is excellent,4314,aesthetic appreciation 3 ,aesthetic appreciation ,1,POS,,5.3,
6538,6,Avani+ Palm View Dubai Hotel & Suites,2023-08,FRIENDS,positive,Dedicated and Consistent Housekeeping Services,Dedicated Housekeeping Staff,10.3,housekeepers sakjhi & khemraj kept the apartment spotless,4269,comfort & clean 3 ,comfort & clean ,1,POS,,5.3,
6790,6,Avani+ Palm View Dubai Hotel & Suites,2022-11,FRIENDS,positive,Dedicated and Consistent Housekeeping Services,Positive Feedback on Housekeeping Frequency,10.3,constant perfect cleaning of my room,4678,comfort & clean 3 ,comfort & clean ,1,POS,,5.3,
6791,6,Avani+ Palm View Dubai Hotel & Suites,2022-10,COUPLES,positive,Dedicated and Consistent Housekeeping Services,Positive Feedback on Housekeeping Frequency,10.3,we had our room made daily,4704,comfort & clean 3 ,comfort & clean ,1,POS,,5.3,
6792,6,Avani+ Palm View Dubai Hotel & Suites,2022-10,COUPLES,positive,Dedicated and Consistent Housekeeping Services,Positive Feedback on Housekeeping Frequency,10.3,housekeeping is done twice a week,4710,comfort & clean 3 ,comfort & clean ,1,POS,,5.3,
6777,6,Avani+ Palm View Dubai Hotel & Suites,2022-11,FRIENDS,positive,"Comprehensive Room Amenities, Equipment, and Features",Compliments on Room Features and Amenities,10.3,showers in room are great,4671,comfort & clean 3 ,comfort & clean ,1,POS,,5.3,
6778,6,Avani+ Palm View Dubai Hotel & Suites,2022-11,FRIENDS,positive,"Comprehensive Room Amenities, Equipment, and Features",Compliments on Room Features and Amenities,10.3,received cleaning twice a week,4678,comfort & clean 3 ,comfort & clean ,1,POS,,5.3,
6779,6,Avani+ Palm View Dubai Hotel & Suites,2022-11,FRIENDS,positive,"Comprehensive Room Amenities, Equipment, and Features",Compliments on Room Features and Amenities,10.3,constant perfect cleaning of my room,4678,comfort & clean 3 ,comfort & clean ,1,POS,,5.3,
6780,6,Avani+ Palm View Dubai Hotel & Suites,2022-11,BUSINESS,positive,"Comprehensive Room Amenities, Equipment, and Features",Compliments on Room Features and Amenities,10.3,rooms,4688,comfort & clean 3 ,comfort & clean ,1,POS,,5.3,
6781,6,Avani+ Palm View Dubai Hotel & Suites,2022-10,BUSINESS,positive,"Comprehensive Room Amenities, Equipment, and Features",Compliments on Room Features and Amenities,10.3,suppiled with fresh linen,4695,comfort & clean 3 ,comfort & clean ,1,POS,,5.3,
6782,6,Avani+ Palm View Dubai Hotel & Suites,2022-10,BUSINESS,positive,"Comprehensive Room Amenities, Equipment, and Features",Compliments on Room Features and Amenities,10.3,apartment had everything we needed,4695,comfort & clean 3 ,comfort & clean ,1,POS,,5.3,
6783,6,Avani+ Palm View Dubai Hotel & Suites,2022-10,BUSINESS,positive,"Comprehensive Room Amenities, Equipment, and Features",Compliments on Room Features and Amenities,10.3,washer/drier and well equipped kitchen,4695,comfort & clean 3 ,comfort & clean ,1,POS,,5.3,
6784,6,Avani+ Palm View Dubai Hotel & Suites,2022-10,COUPLES,positive,"Comprehensive Room Amenities, Equipment, and Features",Compliments on Room Features and Amenities,10.3,room were spacious,4704,comfort & clean 3 ,comfort & clean ,1,POS,,5.3,
6785,6,Avani+ Palm View Dubai Hotel & Suites,2022-10,COUPLES,positive,"Comprehensive Room Amenities, Equipment, and Features",Compliments on Room Features and Amenities,10.3,we had our room made daily,4704,comfort & clean 3 ,comfort & clean ,1,POS,,5.3,
6786,6,Avani+ Palm View Dubai Hotel & Suites,2022-10,COUPLES,positive,"Comprehensive Room Amenities, Equipment, and Features",Compliments on Room Features and Amenities,10.3,housekeeping is done twice a week,4710,comfort & clean 3 ,comfort & clean ,1,POS,,5.3,
6787,6,Avani+ Palm View Dubai Hotel & Suites,2022-10,FRIENDS,positive,"Comprehensive Room Amenities, Equipment, and Features",Compliments on Room Features and Amenities,10.3,we had a very spacious 2 bed apartment,4711,comfort & clean 3 ,comfort & clean ,1,POS,,5.3,
6989,6,Avani+ Palm View Dubai Hotel & Suites,2021-04,COUPLES,positive,"Comprehensive Room Amenities, Equipment, and Features",Room and Facility Features,10.3,room itself is huge,5061,comfort & clean 3 ,comfort & clean ,1,POS,,5.3,
6990,6,Avani+ Palm View Dubai Hotel & Suites,2021-05,NONE,positive,"Comprehensive Room Amenities, Equipment, and Features",Room and Facility Features,10.3,studio was well equipped,5072,comfort & clean 3 ,comfort & clean ,1,POS,,5.3,
6991,6,Avani+ Palm View Dubai Hotel & Suites,2021-04,BUSINESS,positive,"Comprehensive Room Amenities, Equipment, and Features",Room and Facility Features,10.3,spacious,5077,comfort & clean 3 ,comfort & clean ,1,POS,,5.3,
6541,6,Avani+ Palm View Dubai Hotel & Suites,2023-10,NONE,positive,Pleasant and Satisfactory Pool and Recreational Facilities,Pleasant Pool Facilities,10.3,nice pool,4266,comfort & clean 3 ,comfort & clean ,1,POS,,5.3,
6542,6,Avani+ Palm View Dubai Hotel & Suites,2023-10,NONE,positive,Pleasant and Satisfactory Pool and Recreational Facilities,Pleasant Pool Facilities,10.3,loved the outdoor pool,4268,comfort & clean 3 ,comfort & clean ,1,POS,,5.3,
6540,6,Avani+ Palm View Dubai Hotel & Suites,2023-11,FAMILY,positive,Pleasant and Satisfactory Pool and Recreational Facilities,Pleasant Pool Facilities,10.3,pool was nice,4248,comfort & clean 3 ,comfort & clean ,1,POS,,5.3,
6840,6,Avani+ Palm View Dubai Hotel & Suites,2022-05,FRIENDS,positive,Spacious and Well-Equipped Accommodations,Compliments on Spacious Accommodations,10.3,lovely big lounge area,4802,comfort & clean 3 ,comfort & clean ,1,POS,,5.3,
6841,6,Avani+ Palm View Dubai Hotel & Suites,2022-06,FAMILY,positive,Spacious and Well-Equipped Accommodations,Compliments on Spacious Accommodations,10.3,great size,4812,comfort & clean 3 ,comfort & clean ,1,POS,,5.3,
1793,6,Avani+ Palm View Dubai Hotel & Suites,2022-01,FAMILY,negative,Transportation and Accessibility,Transportation and Accessibility,0.6,drop off area is small,4944,impression 6,impression,-1,NEG,,5.3,
7378,6,Avani+ Palm View Dubai Hotel & Suites,2021-01,BUSINESS,positive,"High-Quality Room, Property Features, and Amenities",Room and Property Quality,13.3,rooms are amazing,5103,aesthetic appreciation 3 ,aesthetic appreciation ,1,POS,,5.3,
7386,6,Avani+ Palm View Dubai Hotel & Suites,2023-11,FRIENDS,positive,"High-Quality Room, Property Features, and Amenities",Room and Property Quality,13.3,suite was large,4234,aesthetic appreciation 3 ,aesthetic appreciation ,1,POS,,5.3,
7387,6,Avani+ Palm View Dubai Hotel & Suites,2023-11,FAMILY,positive,"High-Quality Room, Property Features, and Amenities",Room and Property Quality,13.3,hotel is clean and have fancy,4241,aesthetic appreciation 3 ,aesthetic appreciation ,1,POS,,5.3,
7388,6,Avani+ Palm View Dubai Hotel & Suites,2023-11,FAMILY,positive,"High-Quality Room, Property Features, and Amenities",Room and Property Quality,13.3,rooms were an exceptional standard,4248,aesthetic appreciation 3 ,aesthetic appreciation ,1,POS,,5.3,
7628,6,Avani+ Palm View Dubai Hotel & Suites,2021-02,FAMILY,positive,"High-Quality Room, Property Features, and Amenities",High-Quality Hotel Features,13.3,new modern hotel,5093,aesthetic appreciation 3 ,aesthetic appreciation ,1,POS,,5.3,
7523,6,Avani+ Palm View Dubai Hotel & Suites,2023-04,BUSINESS,positive,"Extensive Appreciation for Hotel Amenities, Facilities, and Services",Appreciation for Hotel Amenities and Services,13.3,enjoy how they present their cuisine,4482,aesthetic appreciation 3 ,aesthetic appreciation ,1,POS,,5.3,
7524,6,Avani+ Palm View Dubai Hotel & Suites,2023-01,COUPLES,positive,"Extensive Appreciation for Hotel Amenities, Facilities, and Services",Appreciation for Hotel Amenities and Services,13.3,"view, the accommodation, the nice hospitality",4599,aesthetic appreciation 3 ,aesthetic appreciation ,1,POS,,5.3,
7571,6,Avani+ Palm View Dubai Hotel & Suites,2022-04,FAMILY,positive,"Extensive Appreciation for Hotel Amenities, Facilities, and Services",Accolades for Hotel Facilities and Services,13.3,this seven seeds restaurant is cool,4847,aesthetic appreciation 3 ,aesthetic appreciation ,1,POS,,5.3,
7474,6,Avani+ Palm View Dubai Hotel & Suites,2023-05,NONE,positive,"Extensive Appreciation for Hotel Amenities, Facilities, and Services",Appreciation for Hotel Facilities and Amenities,13.3,facilities are great,4434,aesthetic appreciation 3 ,aesthetic appreciation ,1,POS,,5.3,
7520,6,Avani+ Palm View Dubai Hotel & Suites,2023-01,BUSINESS,positive,General Satisfaction with Hotel Quality and Convenience,General Satisfaction and Hotel Quality,13.3,very nice hotel,4605,aesthetic appreciation 3 ,aesthetic appreciation ,1,POS,,5.3,
7456,6,Avani+ Palm View Dubai Hotel & Suites,2023-09,SOLO,positive,General Satisfaction with Hotel Quality and Convenience,Positive Remarks on Hotel and Location,13.3,hotel is very beautiful,4299,aesthetic appreciation 3 ,aesthetic appreciation ,1,POS,,5.3,
7457,6,Avani+ Palm View Dubai Hotel & Suites,2023-08,FAMILY,positive,General Satisfaction with Hotel Quality and Convenience,Positive Remarks on Hotel and Location,13.3,location is excellent,4333,aesthetic appreciation 3 ,aesthetic appreciation ,1,POS,,5.3,
7458,6,Avani+ Palm View Dubai Hotel & Suites,2023-08,FAMILY,positive,General Satisfaction with Hotel Quality and Convenience,Positive Remarks on Hotel and Location,13.3,hotel is in a nice area,4340,aesthetic appreciation 3 ,aesthetic appreciation ,1,POS,,5.3,
7459,6,Avani+ Palm View Dubai Hotel & Suites,2023-06,COUPLES,positive,General Satisfaction with Hotel Quality and Convenience,Positive Remarks on Hotel and Location,13.3,it’s modern and chic and very clean,4381,aesthetic appreciation 3 ,aesthetic appreciation ,1,POS,,5.3,
7460,6,Avani+ Palm View Dubai Hotel & Suites,2023-07,FAMILY,positive,General Satisfaction with Hotel Quality and Convenience,Positive Remarks on Hotel and Location,13.3,they are very beautiful,4382,aesthetic appreciation 3 ,aesthetic appreciation ,1,POS,,5.3,
7641,6,Avani+ Palm View Dubai Hotel & Suites,2023-11,FRIENDS,positive,Room Layout and Privacy,Room Layout and Privacy,13.4,layout was great to accommodate six people while maintaining privacy,4234,aesthetic appreciation 4 ,aesthetic appreciation ,1,POS,,5.3,
7640,6,Avani+ Palm View Dubai Hotel & Suites,2023-10,BUSINESS,positive,Proximity to Attractions,Proximity to Attractions,13.4,famous marina,4232,aesthetic appreciation 4 ,aesthetic appreciation ,1,POS,,5.3,
7643,6,Avani+ Palm View Dubai Hotel & Suites,2022-10,FRIENDS,positive,Accurate Online Representation,Accurate Online Representation,13.4,fully correspond to the photo,4701,aesthetic appreciation 4 ,aesthetic appreciation ,1,POS,,5.3,
7635,6,Avani+ Palm View Dubai Hotel & Suites,2023-03,NONE,positive,Scenic Views and Location,Scenic Views and Location,13.4,sea could be seen to the left and right of it,4506,aesthetic appreciation 4 ,aesthetic appreciation ,1,POS,,5.3,
7636,6,Avani+ Palm View Dubai Hotel & Suites,2022-05,FAMILY,positive,Scenic Views and Location,Scenic Views and Location,13.4,views which is the biggest part of the hotel are not blocked or visually polluted by any adjacent building or unpleasant looks,4836,aesthetic appreciation 4 ,aesthetic appreciation ,1,POS,,5.3,
7633,6,Avani+ Palm View Dubai Hotel & Suites,2023-03,BUSINESS,positive,Impressive Amenities and Facilities,Impressive Amenities and Facilities,13.4,it’s always impressive when a tea pot is supplied,4517,aesthetic appreciation 4 ,aesthetic appreciation ,1,POS,,5.3,
7634,6,Avani+ Palm View Dubai Hotel & Suites,2023-05,BUSINESS,positive,Impressive Amenities and Facilities,Impressive Amenities and Facilities,13.4,rooftop pool,4442,aesthetic appreciation 4 ,aesthetic appreciation ,1,POS,,5.3,
7644,6,Avani+ Palm View Dubai Hotel & Suites,2022-04,FAMILY,positive,Cultural and Thematic Decor,Cultural and Thematic Decor,13.4,with a hint of arabesque decor that completes the ramadan feel,4855,aesthetic appreciation 4 ,aesthetic appreciation ,1,POS,,5.3,
7645,6,Avani+ Palm View Dubai Hotel & Suites,2022-01,FRIENDS,positive,New and Modern Furnishings,New and Modern Furnishings,13.4,furniture new,4933,aesthetic appreciation 4 ,aesthetic appreciation ,1,POS,,5.3,
